entered,weeks_in_top_10,title,artist,peak,peak_reached,weeks_at_peak,id,duration_ms,explicit,popularity,tempo,title_words,vocals_start,year,album,preview_url,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,time_signature,valence,artwork
13-Dec-03,7,Shut Up,The Black Eyed Peas,2,13-Dec-03,1,1HWsZxKLgySrtXOi3a5Q0j,296186,FALSE,58,112.962,2,16900,2003,elephunk,,0.0644,0.803,0.717,0,2,0.248,-3.956,1,0.268,4,0.582,https://i.scdn.co/image/ab67616d00001e02758ecff064882ebbf6407f3f
26-Feb-11,8,S&M,Rihanna,3,05-Mar-11,3,7ySUcLPVX7KudhnmNcgY2D,243600,FALSE,76,127.972,1,230,2011,loud (japan version),,0.0105,0.769,0.684,0.000125,1,0.0887,-5.019,1,0.0411,4,0.835,https://i.scdn.co/image/ab67616d00001e0231548865f7c729290b96c794
04-Dec-82,5,Beat Surrender,The Jam,1,04-Dec-82,2,4rNgFyEBbLSDQmOa3MZCNQ,207720,FALSE,44,156.658,2,1150,1982,the gift (deluxe edition),,0.00106,0.396,0.882,0,2,0.179,-11.068,1,0.0362,4,0.875,https://i.scdn.co/image/ab67616d00001e02a4fefc9eb5319ab448fc7f33
31-Jan-62,8,Walk On By,Leroy Van Dyke,5,14-Feb-62,3,1Y6THdMlU9Cr4lgnUAR09L,144200,FALSE,43,132.607,3,8100,1962,walk on by,,0.795,0.58,0.452,1.13E-05,10,0.186,-11.158,1,0.0364,4,0.949,https://i.scdn.co/image/ab67616d00001e023653cbd0bf56f8cd17cef7c4
29-Nov-61,7,Tower of Strength,Frankie Vaughan,1,13-Dec-61,3,5zNiJrxtxJ35gehuFBtcbn,130199,FALSE,22,134.614,3,9400,1961,don't stop twist - the legend of frankie vaughan,https://p.scdn.co/mp3-preview/0df004428af8c6482789c0dfab12680332014dae?cid=8b56eb9fa3db453f9b0089feea311c1b,0.183,0.467,0.779,0,2,0.274,-6.043,1,0.0739,4,0.544,https://i.scdn.co/image/ab67616d00001e02cf96d7958deb6bfe6faa5ebc
22-Apr-64,8,My Boy Lollipop,Millie,2,27-May-64,1,5IM6psLoDLytszopZz9ZOm,120373,FALSE,36,132.529,3,1000,1964,"ska's the limit 1959-1964, vol.1",,0.133,0.678,0.607,0,2,0.0863,-8.131,1,0.0347,4,0.964,https://i.scdn.co/image/ab67616d00001e02f34529602ad1efe67d43ab44
03-May-67,8,Dedicated to the One I Love,The Mamas & the Papas,2,24-May-67,1,1mFrjW8e8fuAOowlU3Q3Dr,178733,FALSE,65,103.264,6,5400,1967,deliver,,0.814,0.396,0.452,0,7,0.192,-8.809,1,0.0326,4,0.307,https://i.scdn.co/image/ab67616d00001e0291d092488eaff72ece2451dd
12-Sep-67,7,Excerpt from A Teenage Opera,Keith West,2,26-Sep-67,2,7niIxUv4I2DPb9VJF16P1g,282120,FALSE,31,88.517,5,18200,1967,grocer jack,https://p.scdn.co/mp3-preview/81bd44975562e0e0d8ad2995c0130951377ed481?cid=8b56eb9fa3db453f9b0089feea311c1b,0.456,0.378,0.647,0.196,4,0.459,-6.137,1,0.0303,4,0.611,https://i.scdn.co/image/ab67616d00001e02ebf1fe4bedbdd969e61193ff
11-Jun-68,7,Jumpin' Jack Flash,The Rolling Stones,1,25-Jun-68,2,55LRDFmsuazr533WrtHHW9,219466,FALSE,66,137.359,3,15640,1968,the rolling stones in mono (remastered 2016),,0.0362,0.596,0.901,0.749,3,0.0698,-7.373,1,0.0482,4,0.621,https://i.scdn.co/image/ab67616d00001e028d1570a03b9354518f0b618b
14-Oct-89,6,Street Tuff,Rebel MC and Double Trouble,3,28-Oct-89,1,23Qr9weVHGDOiSWZM9UQG1,287517,FALSE,0,118.43,2,390,1989,street tuff,https://p.scdn.co/mp3-preview/2820a02e86cda38022bc2591a5a9b6ff56f8d69f?cid=8b56eb9fa3db453f9b0089feea311c1b,0.000481,0.717,0.939,0.000106,7,0.144,-6.498,1,0.0373,4,0.712,https://i.scdn.co/image/ab67616d00001e02b752b69ef2b47ebd003a91af
03-Aug-60,9,When Will I Be Loved,The Everly Brothers,4,31-Aug-60,1,7Mdgk9ODdJDsSNP3IVOain,125973,FALSE,34,118.019,5,9000,1960,the fabulous style of the everly brothers,https://p.scdn.co/mp3-preview/acd66673e440770b1a0d50dad0956dfbbd911654?cid=8b56eb9fa3db453f9b0089feea311c1b,0.197,0.585,0.495,0,11,0.247,-9.795,1,0.0271,4,0.815,https://i.scdn.co/image/ab67616d00001e02ca10d5c5a62bd9f4586f6b36
21-Sep-60,8,Tell Laura I Love Her,Ricky Valance,1,05-Oct-60,3,77RGXccaKCPp3sLlP5eOOR,160099,FALSE,42,116.715,5,4000,1960,the very best of ricky valance,https://p.scdn.co/mp3-preview/1723a8a652cd95ad1d76db8a113a990857f39475?cid=8b56eb9fa3db453f9b0089feea311c1b,0.691,0.48,0.251,8.05E-06,10,0.139,-10.762,1,0.0335,4,0.549,https://i.scdn.co/image/ab67616d00001e0226d7a30d7bcea698741ea5b9
20-Nov-63,8,Don't Talk to Him,Cliff Richard and The Shadows,2,11-Dec-63,1,4CXa7Sv4CXV4GjQB6TTygd,172146,FALSE,5,122.232,4,9100,1963,75 at 75,https://p.scdn.co/mp3-preview/5d367a0c138e33274603ab96610798fe60097f8a?cid=8b56eb9fa3db453f9b0089feea311c1b,0.733,0.654,0.428,0,11,0.0867,-13.815,1,0.0317,4,0.843,https://i.scdn.co/image/ab67616d00001e022effa5f5d8903fb4fea0838d
22-Jul-78,6,Boogie Oogie Oogie,A Taste of Honey,3,12-Aug-78,1,07NrCEN3egNvw8td2LxqJO,245000,FALSE,53,123.977,3,47000,1978,a taste of honey,,0.133,0.791,0.569,0.00035,2,0.139,-10.372,0,0.0553,4,0.889,https://i.scdn.co/image/ab67616d00001e021da1b4064fc8eb0d2a65dc97
13-Jun-81,6,One Day in Your Life,Michael Jackson,1,27-Jun-81,2,7vtaQNW7QHtQsLeshQlm3D,258160,FALSE,38,79.946,5,14000,1981,"forever, michael",,0.506,0.294,0.483,0.0185,4,0.128,-11.674,1,0.031,4,0.174,https://i.scdn.co/image/ab67616d00001e027a3f01d6f449f95c1622863f
27-Dec-08,10,Broken Strings,James Morrison featuring Nelly Furtado,2,17-Jan-09,1,6jBUP2KCe821yqf1hiBqPR,254066,FALSE,0,112.034,2,4900,2008,"songs for you, truths for me (international exclusive bundle)",,0.00967,0.57,0.717,0,1,0.0833,-4.914,1,0.029,4,0.321,https://i.scdn.co/image/ab67616d00001e02f55d805b0d28c9d908bd6df7
03-Mar-79,6,Lucky Number,Lene Lovich,3,24-Mar-79,1,0kqFlkmfvKzQ4QSmx5PZ1A,171093,FALSE,45,153.778,2,4000,1979,stateless,https://p.scdn.co/mp3-preview/1f36465d9866aa04578397d599890f7b465966a4?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0205,0.669,0.733,0.000224,5,0.042,-10.495,1,0.0494,4,0.833,https://i.scdn.co/image/ab67616d00001e029707ca26cd7f78fa37265fae
23-Jul-59,11,Lipstick on Your Collar,Connie Francis,3,27-Aug-59,1,1tY8PhIOqDTx1GHDEhSuxh,138933,FALSE,37,165.624,4,950,1959,gold,,0.342,0.526,0.931,9.91E-05,7,0.271,-6.723,1,0.0526,4,0.929,https://i.scdn.co/image/ab67616d00001e028bb1230d0450aa5e271637ba
04-Feb-95,7,I've Got a Little Something for You,MN8,2,04-Mar-95,1,2hkRVX1Ea7tRespEHB5ytl,220213,FALSE,39,101.829,7,5200,1995,90s 100 hits,https://p.scdn.co/mp3-preview/21bf14a62db77308b214194410a0d2f2bc866020?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0652,0.66,0.869,0,7,0.339,-8.28,1,0.0399,4,0.737,https://i.scdn.co/image/ab67616d00001e02b212e660aec81b60a425d4f1
18-Jun-94,8,Swamp Thing,The Grid,3,02-Jul-94,1,53DZyJ7xXnTaUZ1VPdFWEn,237520,FALSE,45,134.811,2,14000,1994,90s 100 hits,https://p.scdn.co/mp3-preview/d6aa6a0462f3c8eebc3a4e10d00bcee856e9305f?cid=8b56eb9fa3db453f9b0089feea311c1b,0.00219,0.666,0.942,0.88,2,0.0589,-9.79,1,0.0403,4,0.723,https://i.scdn.co/image/ab67616d00001e02b212e660aec81b60a425d4f1
23-Sep-95,7,Boombastic,Shaggy,1,23-Sep-95,1,4fxF8ljwryMZX5c9EKrLFE,249933,FALSE,70,158.328,1,3100,1995,boombastic,,0.242,0.867,0.538,1.75E-05,2,0.316,-16.183,1,0.361,4,0.781,https://i.scdn.co/image/ab67616d00001e0211394cad51642144dc4014b3
13-May-95,6,Scatman (Ski-Ba-Bop-Ba-Dop-Bop),Scatman John,3,27-May-95,1,623rRTKwGmgjH6sjE9uWLh,215973,FALSE,70,135.982,1,400,1995,scatman's world,https://p.scdn.co/mp3-preview/0d99160a29e74e74335f3bf7909260c0f2a5ca98?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0655,0.65,0.82,0.00274,5,0.215,-10.9,0,0.0356,4,0.757,https://i.scdn.co/image/ab67616d00001e02d31662a51283f2bd40657566
25-May-74,6,There's a Ghost in My House,R. Dean Taylor,3,15-Jun-74,1,3RFusfVqF6Jy3C59aT8Ekq,145600,FALSE,38,79.662,6,2000,1974,soul searching,,0.624,0.594,0.668,1.07E-05,8,0.134,-9.593,0,0.0477,4,0.883,https://i.scdn.co/image/ab67616d00001e02d8db7f3d87b4697b3ecd5390
08-Jun-60,8,Three Steps to Heaven,Eddie Cochran,1,29-Jun-60,2,5bFOycHjbUpUWJusyUdBZV,144933,FALSE,50,131.514,4,7800,1960,12 of his biggest hits,,0.0666,0.685,0.346,0.00317,10,0.0678,-12.705,1,0.0349,4,0.944,https://i.scdn.co/image/ab67616d00001e0224c50e31cea9cf898d05448c
26-Apr-80,6,Geno,Dexys Midnight Runners,1,03-May-80,2,7gb626DDDHoiuVAGZEnlJk,207226,FALSE,55,124.637,1,9420,1980,searching for the young soul rebels,https://p.scdn.co/mp3-preview/16eeddb958ab9b858de3626fb53db36288d1a008?cid=8b56eb9fa3db453f9b0089feea311c1b,0.688,0.481,0.6,0.00633,6,0.963,-8.722,1,0.0801,4,0.818,https://i.scdn.co/image/ab67616d00001e02a45383a3879c7a06eb91fded
17-Jul-93,6,Pray,Take That,1,17-Jul-93,4,1luVSQzb1LtLWxFd9xNDYL,223026,FALSE,54,103.567,1,20800,1993,everything changes (expanded edition),https://p.scdn.co/mp3-preview/00c820732d418edd47f923166c78c2148c42576e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0827,0.536,0.937,1.76E-06,7,0.397,-7.202,1,0.0801,4,0.545,https://i.scdn.co/image/ab67616d00001e02c0c860e8283ea4cd8a4edbd2
23-Jul-94,8,Regulate,Warren G and Nate Dogg,5,30-Jul-94,1,7nYvUtkQMx1v80S2FH2s9J,220029,FALSE,32,100.962,1,3900,1994,regulate... g funk era part ii the ep,,0.304,0.849,0.521,1.65E-06,11,0.115,-12.999,0,0.216,4,0.763,https://i.scdn.co/image/ab67616d00001e02f6b9b62ea130943d371b69ef
17-Dec-83,6,Tell Her About It,Billy Joel,4,14-Jan-84,1,6kCJMxv445L2okuTiou1fR,229200,FALSE,58,182.262,4,2750,1983,an innocent man,https://p.scdn.co/mp3-preview/94ab5cde38c4a5d38d883e4fe22e397f5957b441?cid=8b56eb9fa3db453f9b0089feea311c1b,0.00777,0.565,0.894,0,8,0.49,-5.241,1,0.175,4,0.737,https://i.scdn.co/image/ab67616d00001e02814cbc4746358a25c84c62e7
05-Mar-83,6,Sweet Dreams (Are Made of This),Eurythmics,2,19-Mar-83,1,1TfqLAPs4K3s2rJMoCokcS,216933,FALSE,83,125.135,2,8300,1983,sweet dreams (are made of this),https://p.scdn.co/mp3-preview/a0caa6d6ecbb1ef76c09c82897e30f7208ba2734?cid=8b56eb9fa3db453f9b0089feea311c1b,0.225,0.692,0.711,0,0,0.12,-7.498,0,0.0317,4,0.875,https://i.scdn.co/image/ab67616d00001e02b3994c94dfb241923664bb4d
16-Apr-68,7,Simon Says,1910 Fruitgum Company,2,07-May-68,1,2TdhHtNXvGwbVSkZSQ5Olt,138933,FALSE,35,134.282,2,9500,1968,simon says,https://p.scdn.co/mp3-preview/ec9b7ba3574e618ffbc10d647681367d44bd79b8?cid=8b56eb9fa3db453f9b0089feea311c1b,0.411,0.8,0.632,0.00279,9,0.115,-10.803,1,0.0387,4,0.986,https://i.scdn.co/image/ab67616d00001e02a168f90880d2fc1ca7ca51c3
06-Jun-92,6,Something Good,Utah Saints,4,27-Jun-92,1,22AvpWbOtNTiem8jKDk8QO,355880,FALSE,53,126.86,2,78000,1992,utah saints,https://p.scdn.co/mp3-preview/e5f421e061e9d48a8edad83a3622eaf347aa906b?cid=8b56eb9fa3db453f9b0089feea311c1b,0.000517,0.53,0.95,0.821,6,0.13,-10.553,1,0.0423,4,0.507,https://i.scdn.co/image/ab67616d00001e022a67b1522bc5d4401f22819b
27-Oct-01,6,Because I Got High,Afroman,1,27-Oct-01,3,0rRboI6IRuGx56Dq3UdYY4,197760,TRUE,70,166.01,4,1900,2001,the good times,,0.169,0.802,0.341,0,7,0.0783,-8.56,1,0.488,4,0.849,https://i.scdn.co/image/ab67616d00001e02734b1164a9e0faa980ce1b92
26-Jun-04,7,Everytime,Britney Spears,1,26-Jun-04,1,0dRhSF9LV0HR8Jwd3MMMKJ,230306,FALSE,66,109.599,1,9950,2004,in the zone,https://p.scdn.co/mp3-preview/606512f4c156b712f6adf463b8d3d8ffa8ca049e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.966,0.398,0.284,8.57E-05,3,0.116,-12.852,1,0.0337,4,0.114,https://i.scdn.co/image/ab67616d00001e02efc6988972cb04105f002cd4
24-Oct-70,6,Woodstock,Matthews Southern Comfort,1,31-Oct-70,3,3RMks55MQuoQiR6uqPHaW4,269333,FALSE,45,119.859,1,16200,1970,later that same year,,0.749,0.612,0.356,0.0354,7,0.183,-14.678,0,0.0324,4,0.76,https://i.scdn.co/image/ab67616d00001e022a60684e95ccb44e4ed6bc2f
26-Apr-75,5,Hurt So Good,Susan Cadogan,4,03-May-75,3,6iZR9QYgzGUbuwuznpU5KA,185720,FALSE,45,145.477,3,13650,1975,ska & reggae classics,https://p.scdn.co/mp3-preview/ce777059b57db28d9bd49287edeab08f4e441f0c?cid=8b56eb9fa3db453f9b0089feea311c1b,0.209,0.784,0.583,0,10,0.0835,-6.936,1,0.0994,4,0.884,https://i.scdn.co/image/ab67616d00001e0298a7f1848fbf418586f8fc5b
11-Dec-93,6,For Whom the Bell Tolls,Bee Gees,4,25-Dec-93,2,4jVu0QPK9BVeNgAmfvkocn,237000,FALSE,57,82.055,5,6400,1993,size isn't everything,,0.0535,0.537,0.695,0,4,0.0691,-6.886,1,0.0365,4,0.338,https://i.scdn.co/image/ab67616d00001e02a4c1a53ed1ceeff51389e232
22-Nov-61,7,Take Good Care of My Baby,Bobby Vee,3,20-Dec-61,2,06JokgprGDKrtZ1eP6z2CQ,150866,FALSE,58,82.445,6,1400,1961,the legendary masters series,,0.761,0.487,0.441,0,1,0.15,-11.297,1,0.0722,4,0.604,https://i.scdn.co/image/ab67616d00001e024417ff2b3550ef34a8f23ba9
18-Jun-88,5,I Owe You Nothing,Bros,1,25-Jun-88,2,7cbgTMlkBo3BrYXDBNHvMv,220186,FALSE,44,124.045,4,35300,1988,push (deluxe edition),https://p.scdn.co/mp3-preview/42f4134bfc0d7342889fddb8d59e92999c2e8141?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0754,0.675,0.862,0,6,0.193,-6.363,0,0.0388,4,0.838,https://i.scdn.co/image/ab67616d00001e0204ac00b52282fa61045ad3dd
11-Jan-97,8,Don't Let Go (Love),En Vogue,5,11-Jan-97,3,06TuMCjDEYjTOJScCRzmjf,291880,FALSE,64,78.311,3,12400,1997,ev3,https://p.scdn.co/mp3-preview/be0773bbd19f63da1907b08f38baacec0f25578c?cid=8b56eb9fa3db453f9b0089feea311c1b,0.409,0.618,0.688,6.32E-06,5,0.3,-5.867,0,0.0477,4,0.561,https://i.scdn.co/image/ab67616d00001e02b3f0da6220b1c2bc11876f76
29-Jun-02,7,Hot in Herre,Nelly,4,29-Jun-02,1,04KTF78FFg8sOHC1BADqbY,228240,TRUE,75,107.075,3,2100,2002,nellyville,,0.206,0.956,0.745,0,11,0.0615,-4.753,0,0.12,4,0.912,https://i.scdn.co/image/ab67616d00001e02a8b9f97b9ea065b9a857e93f
25-Jun-77,6,So You Win Again,Hot Chocolate,1,02-Jul-77,3,1tMi57U5Nkk6qRZSNwbzQr,271426,FALSE,53,104.899,4,9300,1977,every 1's a winner,https://p.scdn.co/mp3-preview/ea0e8efb5c2fc15e0a99b18c5fb383faa7faa6ce?cid=8b56eb9fa3db453f9b0089feea311c1b,0.526,0.706,0.538,0.14,9,0.388,-9.188,1,0.0406,4,0.816,https://i.scdn.co/image/ab67616d00001e02b179d40cdaa53d103df29e28
25-Nov-00,7,Can't Fight the Moonlight,LeAnn Rimes,1,25-Nov-00,1,2AogRMqARWyUP7VQ3gmSoY,215506,FALSE,68,97.865,4,9250,2000,i need you,https://p.scdn.co/mp3-preview/84b0ad9f6dddec182acb3e52fd9c1b97567c5ffb?cid=8b56eb9fa3db453f9b0089feea311c1b,0.403,0.628,0.834,0,6,0.051,-6.341,0,0.0497,4,0.626,https://i.scdn.co/image/ab67616d00001e025cf523cc3dd38a682bf9cd7e
25-Sep-71,6,You've Got a Friend,James Taylor,4,16-Oct-71,2,6zV8IpLvw0tkRSVCFQJB1y,268866,FALSE,61,91.787,4,8980,1971,mud slide slim and the blue horizon (2019 remaster),https://p.scdn.co/mp3-preview/673964b09924ac3dbe86fb5260f79690dce26fbe?cid=8b56eb9fa3db453f9b0089feea311c1b,0.795,0.689,0.2,0.0327,9,0.0893,-18.634,1,0.0309,4,0.478,https://i.scdn.co/image/ab67616d00001e021dcc2476bfef39515e3b473a
27-May-64,7,You're My World (Il Mio Mondo),Cilla Black,1,03-Jun-64,4,5u32ci5f67rRPZnH5dCy27,179720,FALSE,49,97.113,3,7400,1964,cilla,https://p.scdn.co/mp3-preview/f49d2d19c6b664a3869f0bcb2e913984a84cf775?cid=8b56eb9fa3db453f9b0089feea311c1b,0.806,0.377,0.389,0.00606,8,0.0423,-7.409,1,0.0278,3,0.415,https://i.scdn.co/image/ab67616d00001e022dd6533bf5a2f6b89019f5b0
05-Oct-66,6,Bend It!,"Dave Dee, Dozy, Beaky, Mick & Tich",2,12-Oct-66,2,5QiLMbkYocbcJeAc5QP948,152266,FALSE,35,115.831,2,5700,1966,dave dee dozy beaky mick & tich,https://p.scdn.co/mp3-preview/ee9178c1decbeb87648e9120098afd50b283d536?cid=8b56eb9fa3db453f9b0089feea311c1b,0.293,0.626,0.369,0.000211,2,0.0733,-8.491,1,0.0514,4,0.701,https://i.scdn.co/image/ab67616d00001e02e67dc67dcf25c0c46efa7e6e
21-Nov-67,7,Let The Heartaches Begin,Long John Baldry,1,28-Nov-67,2,6qjz4HMcUErYWUz6TnRi3W,192853,FALSE,38,90.508,4,22000,1967,let the heartaches begin,https://p.scdn.co/mp3-preview/8006222987fe9a7123dfdd7d15cf5ac27a02356d?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0674,0.458,0.724,2.08E-06,9,0.323,-8.547,1,0.0297,4,0.505,https://i.scdn.co/image/ab67616d00001e024ee5234bafc43ccbe788f7fb
31-Oct-67,7,"Baby, Now That I've Found You",The Foundations,1,14-Nov-67,2,3PRQqvqlBunArCpn4Q3kbl,162693,FALSE,43,127.654,6,9000,1967,soul classics,https://p.scdn.co/mp3-preview/81f2dbeb6123fa7a89737c693b1638f67c7ee7dc?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0198,0.795,0.626,0,11,0.0865,-7.409,1,0.0336,4,0.94,https://i.scdn.co/image/ab67616d00001e029d9aec2ed6e9bb26a83581ff
01-Feb-75,5,Sugar Candy Kisses,Mac and Katie Kissoon,3,08-Feb-75,2,28TCSnnkb1pp12xxuJaLhV,196329,FALSE,34,119.458,3,2900,1975,sugar candy kisses,https://p.scdn.co/mp3-preview/7785465bd5a474946dbcdb5141f6e4c1652241b5?cid=8b56eb9fa3db453f9b0089feea311c1b,0.283,0.623,0.729,0,4,0.499,-8.271,1,0.0631,4,0.605,https://i.scdn.co/image/ab67616d00001e02bc1285b8d650a4259bca577c
09-Jun-73,6,Rubber Bullets,10cc,1,23-Jun-73,1,1QQgSUKCG8GakzMOwi4lFS,318853,FALSE,50,148.799,2,28000,1973,10cc,https://p.scdn.co/mp3-preview/c378a6a7d53292350155ba4641f1d18106b86798?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0437,0.548,0.877,1.30E-05,7,0.0921,-4.458,1,0.124,4,0.466,https://i.scdn.co/image/ab67616d00001e0257bd57ebfea7dbc0e8c378d2
13-Jan-73,6,You're So Vain,Carly Simon,3,03-Feb-73,1,2DnJjbjNTV9Nd5NOa1KGba,258411,FALSE,78,106.186,3,18400,1973,no secrets,https://p.scdn.co/mp3-preview/0cd60ee4a92a3af5f87eae5485ff622daed4135f?cid=8b56eb9fa3db453f9b0089feea311c1b,0.157,0.659,0.678,6.69E-06,0,0.0784,-8.18,1,0.0313,4,0.647,https://i.scdn.co/image/ab67616d00001e02143aaf19ecc28c7b41d42d9d
01-Jun-74,6,Hey Rock and Roll,Showaddywaddy,2,15-Jun-74,1,5xQXzIybpfCjeADkRGxkcV,209080,FALSE,38,160.17,4,16200,1974,showaddywaddy,https://p.scdn.co/mp3-preview/36a13f3f3ac5565c57eca055b685e16a62c58283?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0531,0.462,0.594,0,2,0.299,-12.692,1,0.148,4,0.898,https://i.scdn.co/image/ab67616d00001e02f6acecb909977fcca82d107c
26-Apr-75,5,Lovin' You,Minnie Riperton,2,03-May-75,2,4twhYPDyCP6ICeW3TtQVxP,203506,FALSE,60,100.518,2,16400,1975,capitol gold: the best of minnie riperton,,0.903,0.392,0.213,1.01E-06,9,0.12,-12.494,1,0.0415,3,0.312,https://i.scdn.co/image/ab67616d00001e02e9100468145b30ffbedefbb5
26-Jul-80,6,Upside Down,Diana Ross,2,09-Aug-80,2,3pbtBomO4Zt5gGiqsYeiBH,245600,FALSE,59,107.868,2,9900,1980,diana,,0.179,0.873,0.855,0.0285,5,0.0377,-8.559,0,0.0615,4,0.884,https://i.scdn.co/image/ab67616d00001e02abc5193decc1a2984a93f31e
02-Feb-80,6,Coward of the County,Kenny Rogers,1,16-Feb-80,2,0JkIre0YxNmKGMU5V7ZiDx,258733,FALSE,63,91.471,4,10900,1980,kenny,,0.134,0.652,0.433,7.37E-06,7,0.146,-12.843,1,0.0588,4,0.675,https://i.scdn.co/image/ab67616d00001e0292089ddbc4ebd1f4d7e85bdb
16-Oct-82,5,Starmaker,The Kids from Fame,3,23-Oct-82,2,2n2GVICbUAtQPS1css9kwO,247026,FALSE,43,133.118,1,15600,1982,"the kids from ""fame""",https://p.scdn.co/mp3-preview/1c78c81a30dabfdf19a9c81082ea6cd9bcb7f270?cid=8b56eb9fa3db453f9b0089feea311c1b,0.39,0.498,0.404,0,0,0.0543,-11.82,1,0.0294,4,0.348,https://i.scdn.co/image/ab67616d00001e028e58161b29e01913c64241d5
05-Aug-72,6,Silver Machine,Hawkwind,3,19-Aug-72,2,73HSIWZlSCfs4tqVkrGv7H,279973,FALSE,47,131.717,2,46200,1972,in search of space,https://p.scdn.co/mp3-preview/90b1eb8b8a14752728b12d4dc8b43cfe874e8be9?cid=8b56eb9fa3db453f9b0089feea311c1b,0.000416,0.31,0.874,0.712,1,0.0695,-11.889,1,0.152,4,0.096,https://i.scdn.co/image/ab67616d00001e02d715d1edd292a12f63c1d105
19-Jan-74,5,Teenage Rampage,Sweet,2,26-Jan-74,3,32bVw18rxLKYrz1TuvCIWa,215306,FALSE,28,136.41,2,24400,1974,best of sweet,,0.0314,0.478,0.951,0.000483,4,0.867,-6.843,1,0.118,4,0.503,https://i.scdn.co/image/ab67616d00001e02c084c0942d4c4142add9d19e
26-May-73,6,Can the Can,Suzi Quatro,1,16-Jun-73,1,6K0kK40E7PA2i9LsGmVCfK,214400,FALSE,50,133.431,3,21000,1973,suzi quatro,https://p.scdn.co/mp3-preview/0c597865a104a3ed738b390c3108c647201d3529?cid=8b56eb9fa3db453f9b0089feea311c1b,0.017,0.646,0.831,0.91,10,0.422,-6.011,0,0.16,4,0.593,https://i.scdn.co/image/ab67616d00001e0257d3809ca687051ca8832a24
16-Jul-83,6,Double Dutch,Malcolm McLaren,3,06-Aug-83,1,73wIT3gQqOe4HyWRAMt3x4,281936,FALSE,47,119.549,2,24590,1983,duck rock,,0.201,0.59,0.762,0.0205,0,0.912,-13.134,1,0.342,4,0.885,https://i.scdn.co/image/ab67616d00001e0229254375d326aa11106e4b93
24-Dec-05,8,JCB Song,Nizlopi,1,24-Dec-05,1,3vBcocRKNzjTeKxVmyaxmz,227053,FALSE,38,104.068,2,12950,2005,half these songs are about you,https://p.scdn.co/mp3-preview/6712a44e3172fa035b25f74d280f6758a648496a?cid=8b56eb9fa3db453f9b0089feea311c1b,0.713,0.556,0.494,0,2,0.383,-7.023,1,0.0729,4,0.599,https://i.scdn.co/image/ab67616d00001e02314c717f8cb92b79ef29edfc
12-Nov-53,14,Chicka Boom,Guy Mitchell,4,04-Feb-54,1,3cJgmYBjL9BHjqBe331L07,164217,FALSE,22,97.723,2,4400,1953,the hit singles 1950-1960,https://p.scdn.co/mp3-preview/10410410dc87486ddf24d8f98b40c9e225b80622?cid=8b56eb9fa3db453f9b0089feea311c1b,0.702,0.748,0.631,0,1,0.37,-8.167,1,0.13,4,0.963,https://i.scdn.co/image/ab67616d00001e029516874300aeb168458585be
14-Jan-54,12,Cloud Lucky Seven,Guy Mitchell,2,18-Feb-54,1,0SskRXZFvw539ajTdfuiPq,146656,FALSE,15,123.808,3,5050,1954,guy mitchell,https://p.scdn.co/mp3-preview/9c59b741c7da2e622c365852e8ec2d749eab67cb?cid=8b56eb9fa3db453f9b0089feea311c1b,0.812,0.785,0.534,0,3,0.167,-8.393,1,0.0545,4,0.888,https://i.scdn.co/image/ab67616d00001e029516874300aeb168458585be
04-Jun-94,7,"Baby, I Love Your Way",Big Mountain,2,11-Jun-94,3,1Rvl8qsKJurfFTyWLBI9ib,249520,FALSE,71,147.518,5,130,1994,the best of big mountain,https://p.scdn.co/mp3-preview/2088ffea2a54124e1e4e5e195303251f401c796f?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0528,0.651,0.747,0,1,0.207,-7.269,0,0.0699,4,0.776,https://i.scdn.co/image/ab67616d00001e028dad961673a82ade27f202a8
09-Sep-06,7,SexyBack,Justin Timberlake,1,09-Sep-06,1,0O45fw2L5vsWpdsOdXwNAR,242733,TRUE,81,117,1,15960,2006,futuresex/lovesounds,https://p.scdn.co/mp3-preview/e4ff7d627759f7c67e5814ddd821ba6b507136da?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0584,0.967,0.583,0,7,0.0519,-5.562,0,0.0789,4,0.964,https://i.scdn.co/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091
11-Aug-55,9,Strange Lady in Town,Frankie Laine,6,18-Aug-55,2,1DKsEYnFfY1MmZw8XWvrH2,153253,FALSE,9,102.87,4,13000,1955,the essential frankie laine,https://p.scdn.co/mp3-preview/f065bfce65fc0be48e45256db314399bc7e768f7?cid=8b56eb9fa3db453f9b0089feea311c1b,0.857,0.557,0.565,0,1,0.111,-9.154,0,0.0478,4,0.658,https://i.scdn.co/image/ab67616d00001e02cc00ff4b3dd9c20d39ed07f2
